continual_event,video_num,filename,event_labels_1,event_labels_2,event_labels_3,event_labels_4,event_labels_5,event_labels_6
0,6,"P2wU_RlBJ9U_0_10,HvbTjLzqwjA_120_130,HcVu9I5irkU_30_40,9lKT8tuqBtQ_10_20,5qx1HGIWJww_170_180,LtoXgY38SzI_30_40","Lawn_mower,Speech","Chicken_rooster,Speech","Violin_fiddle,Speech",Vacuum_cleaner,"Speech,Frying_(food)",Chainsaw
0,6,"ByvBZYvoDkQ_30_40,NzYpRtkqZj4_30_40,0wUEEVJQ23o_30_40,D9LaKlgNuhs_120_130,6J8gF87Af74_30_40,IcWu3Dyt9-E_50_60","Violin_fiddle,Speech","Speech,Fire_alarm",Car,"Speech,Vacuum_cleaner",Cheering,"Helicopter,Speech"
0,6,"Ed5eVOsIA2A_30_40,LZbTTQ0eHOY_30_40,6JIMy8lUD1Y_110_120,Eu21XkBhE0I_30_40,DUlSYeZJfmc_0_10,9-9pbEoj5LM_130_140","Violin_fiddle,Speech","Acoustic_guitar,Violin_fiddle","Speech,Accordion",Blender,"Singing,Speech","Singing,Acoustic_guitar"
0,6,"CbqF615GmG0_30_40,MaxOwb_Wyo8_30_40,DfJSXfWteL4_50_60,Fv-27Ukio-c_90_100,CqchCoYcFGI_90_100,IVTOx5M6pI0_380_390","Violin_fiddle,Speech",Fire_alarm,"Speech,Dog","Cheering,Speech","Singing,Speech","Basketball_bounce,Speech"
0,6,"CfIYd5vDrMg_50_60,GHYwbarFrto_20_30,F4xlxhOa3q4_30_40,P5nAOE0V0as_90_100,3IA-Adueid0_110_120,AR-bO5l9LHM_30_40","Speech,Dog",Singing,"Speech,Accordion",Accordion,Cheering,"Cheering,Speech"
0,6,"CPk9c80zz_8_330_340,BNbvx1j87ZY_110_120,NHoHBhPjAb4_50_60,OFWo8QrM-uo_30_40,B_KR5M19Ki0_60_70,0cVig04Vstc_10_20",Helicopter,"Speech,Fire_alarm","Motorcycle,Speech",Violin_fiddle,Singing,Chicken_rooster
0,6,"5qx1HGIWJww_170_180,90bqOHxEG-g_130_140,Fv6V8fqtGYk_60_70,C7cNzbHpS3Q_140_150,MLDcqLs5vnQ_270_280,LCtyxuDtEbw_170_180","Speech,Frying_(food)",Lawn_mower,"Speech,Baby_laughter",Singing,"Speech,Dog","Cello,Violin_fiddle"
0,6,"NWG1AQtapqg_170_180,E3Z6XwtHU8Q_30_40,AsNDxmO5ebE_26_36,1NrV05ABUx0_1_11,M6x_3OVLNkY_0_10,9vqtXGvna70_70_80",Chainsaw,Lawn_mower,Vacuum_cleaner,"Speech,Car","Speech,Vacuum_cleaner","Speech,Dog"
0,6,"EewfEQZCQVc_0_10,DWC699Srn-8_30_40,AyDHL52waOA_30_40,B7NaWbX5u_8_30_40,Bp9XGkfOe4I_40_50,BPzdKdoEhyw_0_10",Cello,"Speech,Baby_cry_infant_cry","Acoustic_guitar,Speech",Accordion,"Speech,Dog","Chicken_rooster,Speech"
0,6,"J0ZK_9n-bWo_30_40,-3R6mJqM924_110_120,ITZTdeaQ9Ag_220_230,CDvri3vQyJU_50_60,D5ZZY-k1vfc_0_10,AigemlRrCJk_30_40","Speech,Dog",Violin_fiddle,"Motorcycle,Speech",Accordion,"Speech,Dog","Speech,Dog"
0,6,"Fmp1FyRnAHY_30_40,F5MoaUUd3iU_30_40,MkZZsE5BLYY_80_90,BhJfjqwqZjs_20_30,NHoHBhPjAb4_50_60,HVdR-_5ZGk4_20_30",Telephone_bell_ringing,"Violin_fiddle,Speech","Acoustic_guitar,Speech","Cello,Violin_fiddle","Motorcycle,Speech",Basketball_bounce
0,6,"OoUfZ0_yr5A_30_40,5KG2Ta1PHQs_100_110,GdbRKIGOw0U_30_40,AAXowEKGJns_160_170,0pu53znHqS0_290_300,OdP-B601JNY_50_60","Speech,Baby_cry_infant_cry",Cheering,"Violin_fiddle,Speech",Vacuum_cleaner,"Cello,Violin_fiddle","Singing,Speech"
0,6,"KvwoMDLDBMs_110_120,9FtVFesYhTY_30_40,IkhYJECjiPc_30_40,99cwh996lpU_540_550,LxbZ1i0g7Ns_30_40,J9RXGuJ-DaU_80_90","Cheering,Speech","Speech,Clapping","Acoustic_guitar,Speech","Blender,Speech","Cello,Violin_fiddle",Vacuum_cleaner
0,6,"1EkCVNeaIZk_30_40,8jhwmCV3WCA_30_40,3gNnCSBorKQ_140_150,Jhqb0gQru44_0_10,HjrLcX2FKsw_130_140,GgFcwX3wPCw_30_40",Car,Helicopter,Cheering,"Cat,Speech","Singing,Speech","Singing,Violin_fiddle"
0,6,"MS1MKQj2L5o_20_30,NTY70iDzfG4_30_40,8ishaG9pyMA_30_40,ItOOgJm6uRk_30_40,0ycxG2SSMcc_260_270,OtPSmMs6SAM_30_40",Helicopter,"Singing,Speech","Speech,Clapping","Speech,Baby_cry_infant_cry","Singing,Acoustic_guitar",Chicken_rooster
0,6,"0J0XskO5pYY_30_40,LYOfjQ24fUo_30_40,MjS47b1sGss_30_40,Ldx02msM_M8_0_10,IR9y8fwMkyw_30_40,0Tug2yEoHec_30_40",Vacuum_cleaner,"Violin_fiddle,Speech","Violin_fiddle,Speech","Singing,Speech","Motorcycle,Speech",Blender
0,6,"90j1mPxewQo_30_40,Mk9ZVGulOHU_590_600,4cJWESri7zs_50_60,57L82bDE3qw_360_370,96OBCxeRQD4_10_20,9xWkarRnGP4_200_210","Cello,Violin_fiddle","Singing,Speech",Vacuum_cleaner,Blender,Telephone_bell_ringing,"Speech,Dog"
0,6,"E7n5Z8F4IUk_30_40,IjD7tFYlHoE_30_40,6bh9XSBN8aE_100_110,36cTVma-wps_50_60,0-lt_8IYmZk_80_90,3WZJHwRWVHk_260_270",Vacuum_cleaner,"Cello,Violin_fiddle",Accordion,"Basketball_bounce,Speech",Helicopter,"Cheering,Speech"
0,6,"17tR5NBVT1w_20_30,Jhqb0gQru44_0_10,CUpVtcoDXwI_110_120,Lq9ZWqGISkI_60_70,8l61VbgRTM8_30_40,6W_8tnRYbdQ_250_260",Cheering,"Cat,Speech",Frying_(food),"Motorcycle,Speech",Accordion,Cheering
0,6,"0gRDpD7X44Y_4_14,5Mtf44YGf1c_30_40,0h1Iq-lPVm8_30_40,ATauT7DfqSM_30_40,B3xGdXZDRyc_30_40,8WMRrXWeepA_240_250",Car,"Cello,Violin_fiddle",Car,"Cello,Violin_fiddle","Speech,Dog",Chainsaw
0,6,"6cDTkgfB9Bk_30_40,J7K3QxFaof8_140_150,0s-G0lvnY2w_30_40,Dpfcb0E126U_30_40,AH6lskPX3sI_10_20,66nDnsv3ng4_210_220","Lawn_mower,Speech",Frying_(food),Car,"Chainsaw,Dog","Helicopter,Speech",Violin_fiddle
0,6,"178mCso7Z0U_20_30,ExdYdXrJAN0_2_12,OJHcPpyxZJs_21_31,2k3PdkI6xKw_0_10,GHCec2yWCSo_0_10,DYs4dgynVNs_170_180","Speech,Car","Cat,Speech","Chicken_rooster,Speech","Speech,Car",Basketball_bounce,Violin_fiddle
0,6,"NNSgPhBpPuA_200_210,2jZkplgH27Y_11_21,BRlCEMsGYI8_7_17,MUqzrs_Svcs_30_40,9kMvsXtg2sY_30_40,MDpXm6eBUnk_190_200","Chicken_rooster,Speech","Speech,Car","Violin_fiddle,Speech",Blender,Accordion,"Singing,Acoustic_guitar"
0,6,"MCf5tclsPDY_60_70,53SjXeMwmr4_0_10,M5FFBhh0lRw_30_40,DQJwCqR08Tg_170_180,KMdqapDgoLM_30_40,FLa7YUz8h4o_210_220",Frying_(food),Vacuum_cleaner,"Cheering,Clapping",Helicopter,"Speech,Dog",Cello
0,6,"2zHudCF9gug_30_40,NmsUJd1d7sA_16_26,KovczhDkitQ_180_190,0FtYHAivI2E_30_40,8-kEKlKw_94_340_350,GNT731Jv5CY_30_40","Cello,Acoustic_guitar",Helicopter,Vacuum_cleaner,Dog,"Speech,Baby_laughter","Speech,Clapping"
0,6,"-74miUPs5VY_40_50,AjlCWafQOJI_190_200,IcP_NY2Wv-I_220_230,1Jf0tJkL6rk_18_28,ASmaabdaOek_30_40,BvH6eFOX53U_30_40","Singing,Acoustic_guitar","Cello,Violin_fiddle","Basketball_bounce,Speech",Car,"Singing,Accordion","Speech,Frying_(food)"
0,6,"MNsV5AoPXK4_90_100,AKeVF_Dluao_30_40,DuAfvfkvBn0_170_180,Gwd3m1GIm98_80_90,9gIUulczH4c_150_160,5E4k6t9A5qo_90_100","Cat,Speech","Cello,Violin_fiddle",Singing,"Speech,Fire_alarm",Singing,Violin_fiddle
0,6,"IFC6VP4pF_4_250_260,K-keom_dfwk_0_10,NFgQP5RTq4I_450_460,Ngp7ZU2y7t4_0_10,69fydql0MUM_110_120,3UGVBYBbzz8_30_40",Frying_(food),Chicken_rooster,Helicopter,"Singing,Speech",Lawn_mower,"Cheering,Speech"
0,6,"7Kp8w8uPFUY_120_130,562_lBqDwYw_30_40,AKwwpCdVz9Q_30_40,EVkMRqDXdaM_30_40,LD6oQV0yACY_60_70,Hz6_DhTI27s_10_20",Vacuum_cleaner,Cheering,"Violin_fiddle,Speech",Accordion,"Speech,Clapping","Cello,Violin_fiddle"
0,6,"GZEL9n2DGqQ_30_40,HejN5wTIyg4_29_39,6ACAK_V33bs_30_40,658QvR_M2Tc_0_10,0q7X1-CQny0_30_40,302YO9s_U6k_30_40","Violin_fiddle,Speech","Violin_fiddle,Speech",Baby_cry_infant_cry,Cheering,"Speech,Clapping",Singing
0,6,"HsuGxP27B_g_30_40,OmfFnOj91cE_200_210,M507VVvos-c_150_160,8UsNo86TT64_30_40,6Z40E7bMQgo_40_50,EhhlkvG2luQ_270_280","Cheering,Speech","Basketball_bounce,Speech","Basketball_bounce,Speech",Baby_cry_infant_cry,"Singing,Cheering,Speech","Speech,Accordion"
0,6,"FwFGlWTxCIo_30_40,6ZjdUiJjXEk_150_160,2pSDtgdLqs0_250_260,A4K9VKVenFQ_30_40,6W_8tnRYbdQ_250_260,3m69CiLhApw_150_160","Acoustic_guitar,Speech","Basketball_bounce,Speech","Banjo,Speech",Singing,Cheering,"Basketball_bounce,Speech"
0,6,"Lmu-PsnXOog_10_20,CTwZONeLVrM_0_10,16eFcQu7tgA_30_40,K7Psn1Uuiw0_140_150,L085OwkfVkc_220_230,DA2ECI9KQV8_40_50","Chicken_rooster,Speech","Speech,Dog",Car,Accordion,"Motorcycle,Speech",Chainsaw
0,6,"ITq2Z2feoaM_50_60,NkEhR12LUsM_30_40,BHmyPdd3e9o_30_40,Oyg7tWu11cc_70_80,P4271X7LYp4_30_40,8v83Bb9lBt8_30_40",Vacuum_cleaner,"Speech,Baby_laughter","Cello,Speech",Vacuum_cleaner,"Violin_fiddle,Speech",Chicken_rooster
0,6,"L4PHXlPEwdI_60_70,NK_zeqW_lAg_30_40,BBPH6tJg83w_510_520,0taZldxMK1Q_60_70,NwBux-yAxEk_30_40,04SfcnB7u68_30_40","Basketball_bounce,Speech","Violin_fiddle,Speech","Speech,Dog","Speech,Baby_laughter","Helicopter,Speech","Speech,Car"
0,6,"0V_O6i9tqrw_260_270,DdWA7ekn6fw_30_40,9kMvsXtg2sY_30_40,Ahopgeu0JLY_60_70,9pfFSRdPDUc_2_12,GOItnk9sVdU_30_40","Speech,Vacuum_cleaner",Accordion,Accordion,Blender,Baby_cry_infant_cry,Singing
0,6,"MgQCD_N4dTQ_30_40,A_Ejg2ZIU-A_190_200,KAH5P5fSTas_30_40,CWoiCSrBmrE_60_70,1Q61oRUkfC0_10_20,1NYCiPBzn-E_110_120",Vacuum_cleaner,"Singing,Speech","Motorcycle,Speech","Speech,Dog","Speech,Car",Accordion
0,6,"MoRuoEwrBgU_150_160,0A2xOisT2OA_30_40,Fgs7AKgd7rU_100_110,1OA6ajlN8eE_100_110,NOcvAZ0MZlw_50_60,Nqaltinr5Ig_30_40","Chicken_rooster,Speech","Speech,Car","Cello,Violin_fiddle","Speech,Car","Banjo,Speech","Speech,Baby_cry_infant_cry"
0,6,"1O2ke66ZTA4_10_20,LpSKTQiNhZI_30_40,K_PSsEIBqG0_10_20,OfzlL8Wha6k_30_40,JxODuv7XOGw_29_39,5ldaRGoM1gE_360_370",Cheering,Violin_fiddle,"Speech,Vacuum_cleaner",Violin_fiddle,Baby_cry_infant_cry,"Cheering,Speech"
0,6,"5J-_16lbO3o_150_160,8UsNo86TT64_30_40,D716iyM9nq4_90_100,ImU-ri0Urgo_30_40,3L-W2J58JIQ_90_100,0eIjghLgsgw_70_80","Speech,Fire_alarm",Baby_cry_infant_cry,"Banjo,Violin_fiddle","Violin_fiddle,Speech",Accordion,Car
0,6,"HNGSa8RR83A_30_40,P8CQi4teroA_30_40,AYIPCCnr7M8_70_80,7QQddiHnMds_20_30,HC5z_tHoExo_0_10,3v0Yt6xC5og_220_230","Speech,Dog",Baby_cry_infant_cry,Basketball_bounce,"Cheering,Speech",Acoustic_guitar,Lawn_mower
0,6,"8211yylEmUM_30_40,OXuob7fuBnI_30_40,CGY-H1tdlN4_60_70,7Z10MvgEo68_6_16,0A2xOisT2OA_30_40,A2PrNWAa0eE_260_270",Motorcycle,"Violin_fiddle,Speech","Singing,Acoustic_guitar","Speech,Fire_alarm","Speech,Car","Lawn_mower,Speech"
0,6,"1PiBGRNBeh4_30_40,658QvR_M2Tc_0_10,4yiKUiOOo-E_220_230,CtN7bVeK-10_0_10,Jsg-rXZGZr0_80_90,K0rFc6_p5zo_470_480","Speech,Car",Cheering,"Singing,Cheering,Speech","Speech,Dog","Cello,Speech","Speech,Dog"
0,6,"DYCX5QD9SGk_30_40,BC-hQaoRs-k_0_10,9yMzA-mL7JM_0_10,GzeoBKngSjg_10_20,F66nwjN6jfA_190_200,4Zfos8tzhLQ_30_40","Violin_fiddle,Speech","Speech,Dog","Speech,Dog","Banjo,Speech","Chicken_rooster,Speech",Cheering
0,6,"A6SoG-SkRtI_0_10,NtjGPVTH98s_30_40,FC4woHSGeH0_340_350,LI8z11HmROA_140_150,CdfcaOQIFB0_40_50,6aczCmcQ9q4_30_40","Cello,Violin_fiddle,Speech","Violin_fiddle,Speech",Violin_fiddle,"Lawn_mower,Speech","Speech,Dog",Violin_fiddle
0,6,"L-x3ZtZvxtU_30_40,LyhapayOx44_30_40,LyDoy3nOscM_180_190,FGrxvKiehjQ_30_40,CTgValQeGkg_60_70,IZci9cDUBZ4_110_120","Violin_fiddle,Speech","Speech,Baby_cry_infant_cry",Clapping,Vacuum_cleaner,"Speech,Dog","Cello,Violin_fiddle"
0,6,"BfkiflJI5nA_14_24,AkOjv7cZQkU_0_10,JWR-U6siMSc_0_10,J0GF7AdrUas_30_40,0njN0bpoMik_1_11,-0Bkyt8iZ1I_8_18","Acoustic_guitar,Speech","Basketball_bounce,Speech",Banjo,"Violin_fiddle,Speech","Speech,Car","Speech,Car"
0,6,"5uAicGIhKXw_20_30,HATujiIdFlU_130_140,JHkf3U2m59Y_2_12,NkZ8YQ8-mn0_10_20,L0Tt_-tW2SQ_90_100,O_CxliNc9Yo_120_130",Lawn_mower,"Singing,Speech",Baby_cry_infant_cry,Violin_fiddle,"Singing,Speech",Chainsaw
0,6,"E8zVs4rTsnc_40_50,FwCf8FYRmbM_30_40,0TQy_Cpgc8M_30_40,2hTvIxWXYZM_140_150,Gj4I3ApyG_c_180_190,HFN5I9pt-uw_90_100","Speech,Dog","Motorcycle,Speech","Speech,Frying_(food)",Singing,"Chainsaw,Speech",Singing
0,6,"GwQlYH6NtfQ_6_16,0Ai4KF7DvP4_560_570,FtjYOMJovPk_30_40,JVwzCCfRrmY_150_160,5J-_16lbO3o_150_160,EO0NHxXxWAs_30_40","Speech,Baby_cry_infant_cry",Blender,"Chicken_rooster,Speech","Speech,Baby_cry_infant_cry","Speech,Fire_alarm","Speech,Clapping"
0,6,"ITKQcGdx31g_30_40,LuBmOLAWd0g_50_60,0MB-Pb3ztmc_100_110,6EwjHmluxZM_61_71,N29V2dfTs2w_50_60,6BEWE-cSrjQ_590_600","Violin_fiddle,Speech","Motorcycle,Speech","Speech,Vacuum_cleaner",Chicken_rooster,"Speech,Fire_alarm",Lawn_mower
0,6,"BhJfjqwqZjs_20_30,CYnh_8TX-sg_110_120,NSFTAK3qoZQ_110_120,1-mh9X7FYgQ_30_40,NsYibNHd0gQ_180_190,KEta2SZLwsg_27_37","Cello,Violin_fiddle","Singing,Speech","Speech,Dog",Violin_fiddle,"Singing,Speech","Motorcycle,Speech"
0,6,"7aPl-Va0Zec_30_40,Lb_6YTuMg-A_250_260,1Fr66lnrnJQ_30_40,EdN8IO19P9c_180_190,GkYyyw_OXbE_30_40,C5Is38_YYFA_0_10","Cello,Acoustic_guitar","Cat,Speech","Speech,Clapping","Acoustic_guitar,Speech","Violin_fiddle,Speech","Cat,Speech"
0,6,"Nyw5Ig81Ry8_0_10,Cxexc-HUihs_110_120,OD0Avc1R1Tw_80_90,DFTrsLp3Ls4_120_130,L-x3ZtZvxtU_30_40,N-kiBHngXk0_180_190","Cello,Violin_fiddle","Singing,Speech","Singing,Speech",Accordion,"Violin_fiddle,Speech",Violin_fiddle
0,6,"DSFaOuqH8lA_160_170,DvJvR6ctHJU_30_40,MLT3QvoP-ps_60_70,3th6U4Fz6Pc_20_30,E3IoXxXzqCY_210_220,LzwX8nLHUzk_150_160","Speech,Vacuum_cleaner","Violin_fiddle,Speech","Speech,Vacuum_cleaner","Speech,Vacuum_cleaner","Singing,Speech",Singing
0,6,"HPzhs5JFSTM_30_40,P-zWgfFzQkQ_30_40,ETbGwf5bXto_90_100,GEr2Pj7Qf_Q_30_40,0kVQhqdhe1M_30_40,5NL28wdRU7w_70_80","Acoustic_guitar,Speech","Violin_fiddle,Speech",Helicopter,"Violin_fiddle,Speech",Cheering,Frying_(food)
0,6,"9hQpqo7J6rU_70_80,Er0u2IT9k8g_80_90,L7QnCf3xCsY_0_10,MRKKETmlg9g_30_40,JC5XE0uh0b0_30_40,5ioGzyY8bU0_130_140","Singing,Banjo",Basketball_bounce,"Motorcycle,Speech","Acoustic_guitar,Violin_fiddle",Chainsaw,Blender
0,6,"CePd0H0KpUU_30_40,0I8KA1HUlBo_30_40,FdhFVDlDUKY_80_90,M5vamzK4ep0_0_10,DlDeE-jebL0_160_170,0EpvbyUL61A_30_40",Blender,"Cheering,Speech","Speech,Dog",Acoustic_guitar,"Acoustic_guitar,Speech","Speech,Car"
0,6,"HEUg1OrWe7w_30_40,OK8bRDZG7OI_30_40,M-KJlxWwZo0_50_60,LKyG1Mx6dZk_23_33,7jYmoqMkZSI_50_60,GLpG-T5f_Rc_70_80","Violin_fiddle,Speech","Violin_fiddle,Speech","Motorcycle,Speech",Baby_cry_infant_cry,Frying_(food),"Singing,Accordion"
0,6,"520rEFLY0B4_30_40,GoCZQwQJ9zE_30_40,2Cv0_9ezILU_30_40,II7GslGWZlo_70_80,IWrT4fBYzb8_120_130,K0k3CAyalJg_30_40",Dog,"Violin_fiddle,Speech",Vacuum_cleaner,Singing,"Violin_fiddle,Speech","Speech,Baby_cry_infant_cry"
0,6,"MrKxlknTcs4_30_40,4JQIT3yleMc_330_340,5wtl6XLgGzo_250_260,3LoiDamcBHA_330_340,IM-UKZJ20RY_160_170,Fr1qBIIxTDY_0_10","Speech,Baby_cry_infant_cry","Lawn_mower,Speech","Lawn_mower,Speech",Acoustic_guitar,"Speech,Dog",Chainsaw
0,6,"1QHC_EHmbUM_30_40,MuqQE00UlhQ_590_600,IBJ-OKoJU_4_60_70,BDduRe11_wo_30_40,BoeCAvex5Lg_30_40,79se-Y2lBQ8_50_60",Cheering,"Chicken_rooster,Speech",Singing,"Helicopter,Speech","Cello,Speech",Blender
0,6,"ETLsWoidKQs_480_490,JJf5ymBuYXg_30_40,2Vr7nMFnECk_130_140,5kUXjphzr7U_30_40,9rW1KOSpy6Q_10_20,CwYzc4wSTRQ_50_60",Singing,"Violin_fiddle,Speech",Vacuum_cleaner,Chainsaw,Chicken_rooster,"Singing,Speech"
0,6,"CcmSge8u_dk_370_380,OV1atgutjNo_10_20,J_Ye3KN8Tv8_10_20,1QYQa78ROjo_170_180,HXCfUHxFkTI_0_10,Aa1I_pp4Jdw_30_40",Singing,"Speech,Dog","Motorcycle,Speech",Chainsaw,"Singing,Accordion","Acoustic_guitar,Speech"
0,6,"HPwDVLCbPYA_60_70,3UGVBYBbzz8_30_40,KseIYspzuxs_110_120,N7Jw4SvMf18_30_40,7VFj4CZ1G-U_60_70,KYq1YByD6Ro_220_230",Singing,"Cheering,Speech","Acoustic_guitar,Speech","Acoustic_guitar,Speech",Acoustic_guitar,"Helicopter,Speech"
0,6,"HrelQtLzAww_120_130,MoIuKnCChiI_30_40,Eq9qdC0w3ho_110_120,D32Ymy6TBAo_0_10,F_EGkmOEU6s_9_19,HvHTyS8F-ko_30_40","Singing,Speech","Helicopter,Speech","Singing,Speech","Speech,Dog",Frying_(food),"Speech,Baby_cry_infant_cry"
0,6,"6dkBiHH8_SI_25_35,847vzyiJDLA_30_40,CS4cJBRBE6I_0_10,0BMHepxexD0_30_40,1Drw6qDGdoE_30_40,KqsSoLPegWE_180_190",Frying_(food),Baby_cry_infant_cry,Chainsaw,"Speech,Car","Speech,Car","Singing,Speech"
0,6,"N29V2dfTs2w_50_60,MommUMjBFUw_30_40,BfLNG_sRkQU_40_50,E96ur1VuinY_130_140,EaNJT9Gntf4_80_90,OKdQq8XbeTE_320_330","Speech,Fire_alarm","Speech,Baby_cry_infant_cry","Singing,Speech","Helicopter,Speech",Helicopter,"Speech,Dog"
0,6,"OAUaBPCguHY_90_100,KHogkaFMaSk_30_40,DFmmoi9C2rk_160_170,8O9HgzgV-h8_270_280,NWY4_SsKp-E_50_60,NZkmKhCwFsI_120_130",Chainsaw,"Dog,Baby_cry_infant_cry",Accordion,Helicopter,Basketball_bounce,Helicopter
0,6,"OY5503vDeA8_30_40,H3wDttmT2Fw_30_40,Mbn02f3UbzM_30_40,9uXw5Fq6xJw_20_30,H4og-v2VFwk_17_27,NUzHL0Y2AWk_520_530","Speech,Dog","Speech,Fire_alarm","Speech,Baby_cry_infant_cry","Motorcycle,Speech",Chicken_rooster,"Cello,Violin_fiddle"
0,6,"32nKae6Sy5g_80_90,4ROxhXJUwK8_30_40,J28lUzAoo84_140_150,D05ZfReOqjQ_100_110,01SvT7xW52E_30_40,N5c_9UL_hog_260_270","Cheering,Speech",Violin_fiddle,"Blender,Speech","Speech,Dog","Cheering,Speech,Clapping",Vacuum_cleaner
0,6,"N7Z1WS15GmU_80_90,NwfWxKFdTOo_60_70,36geVdYkTv4_30_40,81Og-_bi-u4_330_340,66DZsxFQ7v4_30_40,G5-ktY-ESvQ_150_160","Cello,Violin_fiddle",Chicken_rooster,"Speech,Car",Chainsaw,Cheering,"Singing,Speech"
0,6,"Bfpqg3C0Ew4_30_40,36geVdYkTv4_30_40,DldUejiYHJA_210_220,CMhzK6DxTgE_30_40,MiO0r0cz7Z0_30_40,4k-JP6Xt-6Y_350_360",Vacuum_cleaner,"Speech,Car","Acoustic_guitar,Speech","Acoustic_guitar,Speech","Speech,Baby_cry_infant_cry",Acoustic_guitar
0,6,"KzMfkq5asSo_590_600,-D2T-2BZ-GQ_140_150,LqP2O-KqhJM_70_80,OToAhZjp22s_80_90,8HEAEalSnno_490_500,OKRVO1q8Lik_0_10","Telephone_bell_ringing,Speech",Singing,"Speech,Dog",Fire_alarm,"Speech,Fire_alarm","Speech,Baby_laughter"
0,6,"EjlO8bYGM8o_0_10,E5k7VYbSlCY_70_80,L6975xD4czk_30_40,BysKrTOyahk_250_260,B3xGdXZDRyc_30_40,K2I0NvPaMLc_0_10","Speech,Dog",Blender,"Speech,Baby_cry_infant_cry","Cheering,Speech","Speech,Dog",Acoustic_guitar
0,6,"D2EYDgShB-E_30_40,AyKvwiYNq6c_30_40,MF2hxT9su7A_560_570,FXkLToCA_jI_50_60,Jpcc1bdKfD4_160_170,IM-UKZJ20RY_160_170","Cello,Violin_fiddle","Lawn_mower,Speech","Speech,Fire_alarm",Vacuum_cleaner,"Singing,Speech","Speech,Dog"
0,6,"0eYgYrenUv8_30_40,4tuKQQTQ-5g_30_40,EIXGd25aJZo_70_80,1gg5D4rszlg_340_350,NyeXXrngqRU_180_190,Cb72bJyShuM_450_460","Banjo,Speech","Speech,Frying_(food)",Helicopter,"Cello,Violin_fiddle","Acoustic_guitar,Speech",Vacuum_cleaner
0,6,"M_R5WW14Q24_30_40,IwP5qXf31jI_70_80,FDFpzrhSGcY_0_10,3Rxbbb0GGi4_160_170,Hhr_4ytWby8_30_40,GYFX4MO3LLY_80_90","Violin_fiddle,Speech",Violin_fiddle,"Speech,Dog","Speech,Baby_laughter","Speech,Frying_(food)","Cat,Speech"
0,6,"O_gjQVfBp_A_30_40,FFf5HnY3SRA_60_70,0z9y-xZKlng_30_40,EVQpiQMp25s_130_140,9gIUulczH4c_150_160,9SNlCzvjmVU_310_320","Violin_fiddle,Speech",Accordion,Car,Singing,Singing,Vacuum_cleaner
0,6,"FVjm3D8_w1I_90_100,2ce7XDCnTvg_1_11,AybG7FSaO38_20_30,OqZB8hRXT-E_50_60,JycNLrrV5L4_140_150,I8pTmsaXJ5Y_10_20",Violin_fiddle,"Speech,Car","Chainsaw,Speech","Speech,Dog","Singing,Speech",Blender
0,6,"KQQRhVB3IHM_40_50,4bC-LTWM2uY_10_20,49-i7nQSfa8_30_40,4qlHf8VEJFE_110_120,C4bCoIfF0t4_50_60,DYjrxFs349E_60_70","Singing,Speech",Chicken_rooster,Helicopter,Fire_alarm,Vacuum_cleaner,"Speech,Clapping"
0,6,"FON8JuizkXY_230_240,Nyi9zKhTNJA_30_40,NsYibNHd0gQ_180_190,3sOGFWOz5Sk_470_480,O4dRxyBgxUk_90_100,LA3Mw_nQAa8_10_20","Motorcycle,Speech",Accordion,"Singing,Speech",Helicopter,"Singing,Cheering","Basketball_bounce,Speech"
0,6,"Fr1qBIIxTDY_0_10,HY70Zdjw2O8_240_250,8l61VbgRTM8_30_40,KHm57qXPDsI_0_10,0YlQDhBauog_130_140,7qy3Er8m1j0_30_40",Chainsaw,Accordion,Accordion,"Cheering,Speech",Singing,"Cheering,Clapping"
0,6,"DQolGZjhXMU_30_40,Lz7RomS8y58_30_40,D9hJ7TvCKqo_10_20,EIu0UuzdRJI_90_100,JvmpHjR-go4_50_60,EmpMRPKfvU8_30_40",Accordion,"Violin_fiddle,Speech","Speech,Dog","Singing,Speech","Speech,Dog","Chicken_rooster,Speech"
0,6,"Ia1-2xZcEf8_150_160,1ClTku3KlV8_80_90,0f-Retltg0Y_60_70,0kNEDuoCgq4_100_110,3imiTsnFYkA_0_10,9VOZBg7GVh0_120_130","Lawn_mower,Speech",Singing,Frying_(food),Singing,Chicken_rooster,"Speech,Dog"
0,6,"5YpCQdZqbys_270_280,JhuDss8rp1w_150_160,GOxMOatD9NQ_30_40,G-kd9T9skFo_400_410,Dd8yNl8wif0_30_40,Fmf0aShsi2M_30_40",Blender,"Speech,Dog","Singing,Banjo",Singing,"Basketball_bounce,Speech",Lawn_mower
0,6,"IHQlD8HukOw_30_40,FOcMCQ5wivA_21_31,BcVoYxYaGZ0_130_140,DAM5BVKMcMA_30_40,O98glQ25Awc_100_110,2NJkMzlkJ3c_30_40",Vacuum_cleaner,"Cat,Speech",Singing,"Speech,Dog","Singing,Acoustic_guitar","Speech,Clapping"
0,6,"F5ljDjkWkhQ_30_40,16yPUUx9wy0_30_40,LKyG1Mx6dZk_23_33,LmOcYiQxg24_30_40,GQuiIbAraVE_10_20,9ghHfENSLLg_30_40",Singing,"Speech,Car",Baby_cry_infant_cry,Baby_cry_infant_cry,Motorcycle,Helicopter
